"pval"	"apval"	"SBS1"	"SBS2"	"SBS5"	"SBS18"	"SBS45"	"SBS31"
"SAMPLE827"	1	1	0	13.5704509647998	211.645270198627	168.254702094771	52.5295767418025	0
"SAMPLE829"	1	1	12.4278330799662	0	255.111885823061	92.8049044477102	85.6553766492625	0
"SAMPLE835"	1	1	0	13.7355479613115	238.5842485689	112.716524662974	80.9636788068147	0
"SAMPLE848"	1	1	15.4358226460454	0	231.208487724992	113.6197462055	85.7359434234625	0
"SAMPLE853"	1	1	11.2084115341568	17.2731797275372	227.702759518006	85.1265641593154	104.689085060985	1.19517963108093e-22
"SAMPLE87"	1	1	13.6683834344373	15.5979113546531	232.503777552885	101.723645168584	82.5062824894401	2.97131787806092e-21
"SAMPLE870"	1	1	13.901980930577	14.4155999032834	214.064453165934	110.686952421733	92.9310135784721	9.32761072386457e-27
"SAMPLE882"	1	1	0	19.8097361553422	232.76146269645	100.557881232591	92.8709199156172	0
"SAMPLE884"	1	1	11.4647069587124	13.6620230739772	242.591299551754	103.410365801915	74.8716046136416	1.18071825750566e-27
"SAMPLE887"	1	1	13.9655119570999	0	254.17175319247	99.907136195384	77.9555986550462	0
"SAMPLE89"	1	1	0	16.6453106042946	229.980345598459	124.229222630107	75.1451211671393	0
"SAMPLE896"	1	1	16.4778108296205	14.4787362889564	227.857992824536	105.062648507988	82.1228115488984	3.48505887794941e-22
"SAMPLE901"	1	1	18.9089737637459	16.1466702561489	228.933134690683	96.9928577030246	85.0183635863981	9.3443816632356e-23
"SAMPLE903"	1	1	13.1698806144335	13.8017954284442	234.491293856011	97.3035032577721	87.2335268433396	6.34282636378312e-24
"SAMPLE911"	1	1	15.9478596746879	12.1623858030796	244.475492168249	84.698537400912	88.7157249530717	4.83309018103921e-22
"SAMPLE920"	1	1	14.0685669001477	16.805390805099	227.920182837817	96.71748770887	90.4883717480664	7.56551084112413e-22
"SAMPLE922"	1	1	0	13.5765462351728	239.263318704192	103.637672565345	89.5224624952907	0
"SAMPLE926"	1	1	0	16.4481123647956	230.597350767227	125.259945887789	73.6945909801888	0
"SAMPLE927"	1	1	22.6052468226427	0	241.928839783321	94.0840189319662	87.3818944620706	0
"SAMPLE930"	1	1	0	12.4200847292256	226.986508441853	122.897942208653	83.6954646202679	0
"SAMPLE931"	1	1	14.5233124480791	0	228.483630652061	127.627360293246	75.3656966066133	0
"SAMPLE938"	1	1	13.7737148984254	11.0966405789825	220.27778820356	125.666597703007	75.1852586160249	3.2400609068434e-22
"SAMPLE943"	1	1	0	17.667016832616	213.891740276425	144.281766647773	70.1594762431858	0
"SAMPLE958"	1	1	16.6085231780615	15.6320017652356	217.894092585721	105.123582667712	90.7417998032703	0
"SAMPLE961"	1	1	12.5717729639304	0	233.830213539517	125.345018542836	74.2529949537171	0
"SAMPLE963"	1	1	18.3332548426449	13.5951228579717	236.423243917016	90.0089673234306	87.6394110589364	8.49391427788788e-23
"SAMPLE970"	1	1	15.512931972962	0	258.249171901168	97.9246285258658	74.3132676000042	0
"SAMPLE974"	1	1	0	21.0573536423135	221.041550039687	122.762946005226	81.1381503127735	0
"SAMPLE976"	1	1	16.0970470113509	0	262.290172848271	72.6564527120741	94.9563274283044	0
"SAMPLE980"	1	1	0	0	241.642084972597	120.402334129568	83.9555808978353	0
"SAMPLE983"	1	1	16.8079449600176	0	247.817932993769	100.304772021254	81.0693500249593	0
"SAMPLE989"	1	1	0	0	250.328906841505	133.928349169337	61.7427439891581	0
